t_mono,t_wall,anchorID,x,y,z,qx,qy,qz,qw
18.242811083335255,1758062474.614158,45BA687E-A905-D36F-8907-955048D86C97,-0.45199755,0.9141126,-0.72920436,0.23216645,0.320134,-0.0778383,0.91517997
18.26510225000675,1758062474.636449,45BA687E-A905-D36F-8907-955048D86C97,-0.4520855,0.9140917,-0.7292948,0.23210989,0.32032502,-0.07787009,0.9151248
18.2985131250025,1758062474.6698601,45BA687E-A905-D36F-8907-955048D86C97,-0.45217204,0.9140709,-0.7293838,0.23205419,0.32051286,-0.077901356,0.9150705
18.34150904166745,1758062474.712856,45BA687E-A905-D36F-8907-955048D86C97,-0.45225677,0.91405046,-0.72947097,0.23199944,0.32069743,-0.07793206,0.91501707
18.36510416666715,1758062474.7364511,45BA687E-A905-D36F-8907-955048D86C97,-0.45234007,0.91403025,-0.7295565,0.23194563,0.32087895,-0.077962264,0.9149645
18.414284541671805,1758062474.7856314,45BA687E-A905-D36F-8907-955048D86C97,-0.45242167,0.9140103,-0.7296404,0.23189275,0.32105726,-0.07799193,0.9149128
18.4374092500002,1758062474.808756,45BA687E-A905-D36F-8907-955048D86C97,-0.45238692,0.91401595,-0.7294679,0.23155932,0.322127,-0.07770891,0.91464525
18.465329083337565,1758062474.8366761,45BA687E-A905-D36F-8907-955048D86C97,-0.4523502,0.9140219,-0.7292883,0.23121263,0.32323772,-0.077414796,0.91436607
18.498463208336034,1758062474.86981,45BA687E-A905-D36F-8907-955048D86C97,-0.45231295,0.9140282,-0.7291041,0.2308541,0.3243846,-0.077110864,0.91407615
18.53198183333734,1758062474.903329,45BA687E-A905-D36F-8907-955048D86C97,-0.45227313,0.9140349,-0.7289135,0.23048542,0.32556227,-0.076798506,0.91377676
18.565049833334342,1758062474.9363968,45BA687E-A905-D36F-8907-955048D86C97,-0.45223424,0.91404164,-0.7287216,0.23010819,0.32676542,-0.07647908,0.91346914
18.597493958339328,1758062474.9688408,45BA687E-A905-D36F-8907-955048D86C97,-0.45219183,0.9140486,-0.72852355,0.22972357,0.3279899,-0.07615367,0.91315424
18.636999500005913,1758062475.0083466,45BA687E-A905-D36F-8907-955048D86C97,-0.45207593,0.9140231,-0.72845304,0.22975114,0.32767418,-0.076225914,0.9132546
18.666169333337166,1758062475.0375164,45BA687E-A905-D36F-8907-955048D86C97,-0.45196316,0.9139982,-0.72838414,0.22977796,0.32736582,-0.076296404,0.91335255
18.69769341666688,1758062475.0690403,45BA687E-A905-D36F-8907-955048D86C97,-0.45185292,0.91397375,-0.7283169,0.22980417,0.32706508,-0.07636518,0.9134479
18.73059366666712,1758062475.1019406,45BA687E-A905-D36F-8907-955048D86C97,-0.45174712,0.9139499,-0.7282531,0.22982965,0.32677144,-0.076432265,0.91354096
18.76410137500352,1758062475.1354482,45BA687E-A905-D36F-8907-955048D86C97,-0.451642,0.9139268,-0.72818834,0.22985451,0.32648516,-0.07649769,0.9136316
18.798281125003996,1758062475.1696281,45BA687E-A905-D36F-8907-955048D86C97,-0.45153964,0.91390413,-0.72812533,0.22987877,0.32620576,-0.07656155,0.91371995
18.85737758333562,1758062475.2287245,45BA687E-A905-D36F-8907-955048D86C97,-0.4514433,0.9138817,-0.72806764,0.22990236,0.3259333,-0.07662378,0.913806
18.89169850000326,1758062475.2630455,45BA687E-A905-D36F-8907-955048D86C97,-0.45134833,0.9138599,-0.72801,0.22992538,0.3256675,-0.0766845,0.9138899
